-0.00546099	0.0361623	0.0104144	0.0287741	0.29278	0.012646	0.000557844	0.00119889	0.0048198	0.00161855	0.00313009	0.00154129	1.11439
0.00134129	0.036159	0.00974304	0.028803	0.21462	0.0136685	-0.00134968	0.000931178	0.0159456	0.0014913	0.0133566	0.00148989	1.11439
-0.0209956	0.0171864	0.0119531	0.0286216	0.381538	0.014534	-0.019484	0.002215	-0.015267	0.001655	-0.004038	0.002186	1.11439
-0.0122617	0.0171812	0.0110892	0.0287535	0.236125	0.015576	-0.030214	0.001616	-0.003023	0.001733	0.014261	0.002079	1.11439
3.76E-05	0.0429501	-0.0109967	-0.00213331	0.0181338	0.00799794	0.000300368	0.000511931	-0.0329454	0.00319686	-0.0179055	0.00161386	1.14885
0.0068232	0.0429465	-0.0103136	-0.00208116	-0.0399188	0.00964426	0.00305563	0.000586695	-0.00904306	0.00254314	-0.00861054	0.00159204	1.14885
0.0136139	0.0429442	-0.00963459	-0.00196419	-0.0995071	0.0100902	0.00627081	0.000594841	0.0108827	0.00219024	0.000332503	0.00160089	1.14885
0.0189155	0.0429326	-0.00910519	-0.00195959	-0.139661	0.00902512	0.0107695	0.000634185	0.0246732	0.00186962	0.00691835	0.00149206	1.14885
0.0242333	0.0429533	-0.0085745	-0.00186944	-0.18302	0.0103446	0.0180434	0.000869188	0.0375254	0.00183333	0.0129772	0.0014856	1.14885
0.02943	0.0429438	-0.00804464	-0.00183678	-0.222397	0.0104074	0.0283976	0.000580057	0.0498217	0.00106021	0.018223	0.00136507	1.14885
-0.006744	0.02816	-0.01167	-0.002203	0.0511426	0.00835092	-0.0114968	0.00061821	-0.0317649	0.00257301	-0.0180073	0.0015695	1.14885
1.83E-05	0.0281818	-0.0109946	-0.00213861	-0.036258	0.0100832	-0.0123496	0.000792838	-0.0100433	0.00196264	-0.00441756	0.00158621	1.14885
0.00679951	0.0281617	-0.0103137	-0.00205253	-0.128669	0.0114372	-0.0115372	0.000770322	0.00739329	0.00183431	0.00862171	0.00156569	1.14885
-0.00677548	0.0133821	-0.0116704	-0.00219097	-0.016614	0.014885	-0.030273	0.001051	-0.004987	0.001775	-0.003789	0.001789	1.14885
2.91E-05	0.0133784	-0.0109953	-0.00206845	-0.119888	0.008304	-0.031767	0.000719	0.009992	0.001767	0.011622	0.001346	1.14885
0.0136312	0.0281623	-0.00963302	-0.00196588	-0.229151	0.0181821	-0.00428057	0.00104125	0.0249051	0.002008	0.021088	0.00145659	1.14885
-0.00537398	0.0482803	-0.000565659	-0.00228772	0.0202566	0.00720719	0.00353284	0.000657	-0.0372237	0.00260017	-0.0196147	0.001553	1.14885
0.00228475	0.0482782	-0.000557977	-0.00220377	-0.0319232	0.00949639	0.0077087	0.000549668	-0.011442	0.00280504	-0.0108192	0.00164674	1.14885
0.00823306	0.0482707	-0.000556609	-0.00217597	-0.071297	0.00845957	0.0105411	0.00054061	0.00636392	0.00216999	-0.00392362	0.00147499	1.14885
0.0141928	0.048275	-0.000550976	-0.00208175	-0.115703	0.00934801	0.0146741	0.000595109	0.0218099	0.00203387	0.00265943	0.00153781	1.14885
0.0201644	0.0482819	-0.000550347	-0.00206323	-0.155211	0.00989328	0.02113	0.000767155	0.0360359	0.00190054	0.00860253	0.00153634	1.14885
-0.0130144	0.0316696	-0.000569681	-0.0022922	0.0492763	0.00804797	-0.00806537	0.000578331	-0.0366684	0.00273706	-0.0184191	0.00155969	1.14885
-0.00536428	0.0316662	-0.000562543	-0.00224239	-0.0376862	0.010462	-0.00786128	0.000796484	-0.0124244	0.00214885	-0.00462772	0.00165755	1.14885
0.00228019	0.0316594	-0.000559338	-0.00216572	-0.134165	0.011993	-0.00665551	0.000774667	0.00700024	0.00194982	0.00888694	0.00161093	1.14885
-0.0206473	0.0150488	-0.000573584	-0.00230279	0.073771	0.020464	-0.022551	0.00099	-0.027534	0.002778	-0.021091	0.00219	1.14885
-0.0129951	0.0150425	-0.000569044	-0.00222868	-0.021617	0.0136	-0.027432	0.00102	-0.008104	0.001982	-0.003043	0.002459	1.14885
-0.0053594	0.0150567	-0.000566992	-0.0022224	-0.141574	0.01222	-0.028144	0.000827	0.009887	0.002614	0.01431	0.001699	1.14885
0.00823149	0.0316648	-0.000556473	-0.0021291	-0.208279	0.0138316	-0.00158854	0.000901809	0.0211116	0.00183005	0.0187975	0.00146508	1.14885
-0.00546061	0.0551194	0.0104125	-0.0023878	-0.000279354	0.0076321	0.010974	0.000504623	-0.0249879	0.00320036	-0.0172155	0.00149207	1.14885
0.00133562	0.0551205	0.0097431	-0.00232943	-0.036682	0.00811769	0.0146929	0.000501545	-0.00316101	0.00249909	-0.0102537	0.00148539	1.14885
0.00814154	0.0551153	0.00906819	-0.00225606	-0.0802453	0.00931068	0.018465	0.000524422	0.015361	0.00228908	-0.00384226	0.0015447	1.14885
-0.0122608	0.0361534	0.0110867	-0.00237258	-0.0274859	0.0102329	-0.00264939	0.000756366	-0.0179281	0.00235974	-0.00691521	0.00164544	1.14885
-0.00546099	0.0361623	0.0104144	-0.00229723	-0.104008	0.0120966	-0.00183217	0.000803561	-0.000130329	0.0021568	0.0039231	0.00169181	1.14885
0.00134129	0.036159	0.00974304	-0.00229752	-0.174462	0.0127209	0.00185367	0.000821492	0.0150699	0.00178983	0.0141334	0.00156707	1.14885
-0.0209956	0.0171864	0.0119531	-0.0024586	-0.017505	0.01305	-0.023293	0.001234	-0.014286	0.002193	-0.003981	0.002031	1.14885
-0.0122617	0.0171812	0.0110892	-0.00234501	-0.147512	0.014335	-0.02481	0.000948	0.005984	0.002365	0.014523	0.001987	1.14885
0.0068232	0.0429465	-0.0103136	-0.0296279	-0.463052	0.008008	-0.006078	0.001178	-0.019738	0.003207	-0.007149	0.001608	1.18329
0.0136139	0.0429442	-0.00963459	-0.0295109	-0.513731	0.008828	0.004881	0.0009	0.004881	0.002482	0.001534	0.001551	1.18329
0.00823306	0.0482707	-0.000556609	-0.0297021	-0.490383	0.006629	0.005361	0.000961	-0.003112	0.001948	-0.002445	0.001354	1.18329
0.0141928	0.048275	-0.000550976	-0.0296302	-0.526424	0.004592	0.014768	0.000885	0.014662	0.001623	0.003549	0.00118	1.18329
-0.00536428	0.0316662	-0.000562543	-0.0297522	-0.452235	0.009661	-0.014119	0.000872	-0.017696	0.002468	-0.003705	0.001521	1.18329
0.00133562	0.0551205	0.0097431	-0.0298527	-0.463529	0.00682	0.003342	0.001197	-0.018248	0.002695	-0.008567	0.001427	1.18329
0.00814154	0.0551153	0.00906819	-0.0297748	-0.501925	0.00737	0.014272	0.001031	0.004399	0.002434	-0.002035	0.001498	1.18329
-0.00546099	0.0361623	0.0104144	-0.0298243	-0.510876	0.008476	-0.004591	0.000867	-0.004252	0.001683	0.004611	0.001464	1.18329
0.00228475	0.0482782	-0.000557977	-0.0222113	-0.320918	0.0193477	4.56E-05	0.000915057	-0.0212454	0.00328516	-0.00982063	0.00147213	1.17182
0.00823306	0.0482707	-0.000556609	-0.0221775	-0.361554	0.0186149	0.00731393	0.000900429	-0.000579103	0.00284099	-0.00301018	0.00153872	1.17182
0.0141928	0.048275	-0.000550976	-0.0220743	-0.403968	0.0178278	0.0154521	0.00102245	0.0172306	0.00245652	0.00339844	0.00158148	1.17182
0.0201644	0.0482819	-0.000550347	-0.0220476	-0.437811	0.0162564	0.0254315	0.0012362	0.0333646	0.00190449	0.00925964	0.00152112	1.17182
-0.00536428	0.0316662	-0.000562543	-0.0222203	-0.323336	0.0172986	-0.0120164	0.000756096	-0.0165992	0.00284918	-0.00418939	0.00160104	1.17182
-0.0206473	0.0150488	-0.000573584	-0.0222966	-0.250392	0.021074	-0.02772	0.00083	-0.030283	0.004088	-0.020907	0.002165	1.17182
0.00228019	0.0316594	-0.000559338	-0.0221492	-0.412126	0.0167519	-0.00454118	0.000943023	0.00762841	0.00243034	0.00922272	0.00169833	1.17182
-0.00537398	0.0482803	-0.000565659	0.017975	0.309975	0.00808399	0.0149755	0.000709154	-0.0248855	0.00276001	-0.0206283	0.00146723	1.12588
0.00228475	0.0482782	-0.000557977	0.0180512	0.244906	0.00987434	0.0129572	0.000847236	-0.00226558	0.00225701	-0.0114484	0.00160445	1.12588
0.00823306	0.0482707	-0.000556609	0.0180863	0.194799	0.0119781	0.0123138	0.000734153	0.0125414	0.00200055	-0.00447101	0.0015759	1.12588
0.0141928	0.048275	-0.000550976	0.0181988	0.144005	0.0132414	0.0132816	0.000655581	0.0258883	0.00196279	0.00216932	0.00156572	1.12588
0.0201644	0.0482819	-0.000550347	0.0182082	0.105617	0.0111705	0.0164606	0.000533291	0.0383088	0.00173484	0.00817113	0.00160899	1.12588
-0.0130144	0.0316696	-0.000569681	0.0179457	0.329399	0.00938886	0.00117204	0.00108157	-0.0278233	0.00214603	-0.0186149	0.00153431	1.12588
-0.00536428	0.0316662	-0.000562543	0.0180365	0.228538	0.0113583	-0.00457798	0.00113125	-0.00855805	0.00173946	-0.00487954	0.00152101	1.12588
0.00228019	0.0316594	-0.000559338	0.0181125	0.123567	0.0125935	-0.0081009	0.00102146	0.00687934	0.00167534	0.00859321	0.00154443	1.12588
-0.0129951	0.0150425	-0.000569044	0.0180169	0.236818	0.016413	-0.027323	0.002365	-0.011604	0.00203	-0.002755	0.002387	1.12588
0.00823149	0.0316648	-0.000556473	0.0181562	0.0418252	0.0157646	-0.00680799	0.000840126	0.0183303	0.00169143	0.0186737	0.00153873	1.12588
3.76E-05	0.0429501	-0.0109967	-0.0212241	-0.276654	0.0038568	-0.0111894	0.00068849	-0.0420058	0.00210256	-0.0174868	0.00100708	1.57338
0.0068232	0.0429465	-0.0103136	-0.0211744	-0.324378	0.00556191	-0.00285267	0.000649218	-0.0145121	0.00222175	-0.00867574	0.00115916	1.57338
0.0136139	0.0429442	-0.00963459	-0.0210299	-0.376931	0.006522	0.00546909	0.000733736	0.00857525	0.00197277	-0.000164362	0.0012386	1.57338
0.0189155	0.0429326	-0.00910519	-0.0209942	-0.416718	0.00692153	0.0135411	0.000896359	0.0243782	0.00176754	0.00615448	0.00125168	1.57338
0.0242333	0.0429533	-0.0085745	-0.0209431	-0.453696	0.0070543	0.0237873	0.00113908	0.0386262	0.00144871	0.0117845	0.00116595	1.57338
1.83E-05	0.0281818	-0.0109946	-0.0211916	-0.320116	0.00719492	-0.0146393	0.000576549	-0.0107416	0.0021306	-0.00470254	0.00129515	1.57338
0.00679951	0.0281617	-0.0103137	-0.0210956	-0.401846	0.008064	-0.00802314	0.000740463	0.0109462	0.00187458	0.00799654	0.00133354	1.57338
3.76E-05	0.0429501	-0.0109967	0.017539	0.293756	0.00608788	0.0088992	0.000660565	-0.0208127	0.00186448	-0.0195034	0.00116915	1.51169
0.0068232	0.0429465	-0.0103136	0.0176155	0.23221	0.00701278	0.00617888	0.000647197	-0.000957348	0.00159865	-0.0104019	0.00121187	1.51169
0.0136139	0.0429442	-0.00963459	0.0177454	0.169252	0.00790427	0.00542451	0.000587489	0.0156239	0.00144991	-0.00166457	0.00125233	1.51169
0.0189155	0.0429326	-0.00910519	0.0177706	0.122058	0.00848197	0.00677929	0.000511575	0.0274073	0.00140103	0.00463524	0.00131016	1.51169
0.0242333	0.0429533	-0.0085745	0.0178409	0.0793336	0.00865176	0.0105303	0.000506229	0.0386216	0.00138288	0.0105842	0.00130597	1.51169
1.83E-05	0.0281818	-0.0109946	0.0175475	0.224541	0.0086475	-0.0104537	0.000911775	-0.00717702	0.00134742	-0.0055942	0.00127064	1.51169
0.00679951	0.0281617	-0.0103137	0.0176769	0.127748	0.00940064	-0.0139532	0.000860317	0.00645177	0.00128303	0.0071147	0.00128451	1.51169
0.0136312	0.0281623	-0.00963302	0.0177787	0.0266182	0.0122474	-0.011984	0.000672903	0.0206732	0.0014463	0.0195149	0.00134585	1.51169
0.00666756	0.042946	-0.0101933	0.0329418	0.405852	0.0127664	0.00430755	0.0013529	0.00533648	0.00188541	-0.0131919	0.00167979	2.16001
0.0134612	0.0429439	-0.00951124	0.0330238	0.352775	0.0143445	0.00130513	0.00114336	0.0197046	0.00175695	-0.0052742	0.00171416	2.16001
0.0187711	0.0429501	-0.00898257	0.033117	0.31025	0.0180364	0.00110993	0.00094853	0.0302114	0.00165064	0.000615806	0.0018578	2.16001
0.0240641	0.0429333	-0.00845109	0.0332335	0.262436	0.0225884	0.00285425	0.000738419	0.040617	0.00200495	0.0059752	0.0023814	2.16001
-0.000135225	0.0281637	-0.0108715	0.0328507	0.397556	0.0170213	-0.0108714	0.00184038	-0.00443876	0.00156664	-0.00764905	0.00171135	2.16001
0.00666294	0.0281617	-0.0101892	0.0330002	0.308942	0.0166327	-0.016718	0.00155064	0.00650769	0.00145651	0.00428247	0.0019576	2.16001
0.0134542	0.0281619	-0.00951121	0.0331236	0.213972	0.0198862	-0.0180845	0.00103068	0.0185517	0.00187357	0.0160241	0.00206001	2.16001
0.00227981	0.0482732	-0.000558499	0.0327088	0.414444	0.0138338	0.0102323	0.00160622	0.00622051	0.00234949	-0.0157638	0.00186404	2.16001
0.00823482	0.0482735	-0.000554643	0.0328038	0.378484	0.016121	0.00750125	0.00120343	0.0189155	0.00213052	-0.0096917	0.0020371	2.16001
0.0142092	0.0482714	-0.00055233	0.0329605	0.338838	0.0200154	0.00705955	0.000984217	0.0308191	0.00211178	-0.00403894	0.00221337	2.16001
0.0201691	0.0482735	-0.000550169	0.0330628	0.299956	0.021697	0.00837608	0.000844407	0.0422694	0.00192951	0.00106165	0.00235714	2.16001
-0.00535941	0.031663	-0.000563505	0.0327053	0.395106	0.0172484	-0.00505041	0.00174214	-0.00421285	0.00165491	-0.008371	0.00182936	2.16001
0.00227957	0.0316694	-0.000559601	0.0328147	0.304247	0.018151	-0.0106863	0.0012769	0.00843198	0.00134089	0.00414299	0.00187097	2.16001
0.00824094	0.0316667	-0.000557364	0.033006	0.230228	0.0204758	-0.0121145	0.00111825	0.0184526	0.00171603	0.0135898	0.00208904	2.16001
-0.0052616	0.0551231	0.0102574	0.0324363	0.425097	0.00964917	0.0184369	0.00140206	0.000756607	0.00242623	-0.020526	0.00140047	2.16001
0.00154097	0.0551214	0.0095839	0.0326191	0.409524	0.0147032	0.0145937	0.00136952	0.0152499	0.00262598	-0.0160657	0.00198852	2.16001
0.00835418	0.055118	0.00890793	0.0327307	0.371226	0.0169149	0.0132107	0.000964906	0.0292728	0.00261743	-0.0101853	0.00207333	2.16001
-0.0120615	0.036154	0.0109294	0.0325116	0.402468	0.0179955	0.00276074	0.00172879	-0.00568177	0.00204231	-0.0107943	0.0018795	2.16001
-0.0052645	0.0361402	0.0102572	0.0326183	0.333063	0.0196628	-0.00243537	0.00176354	0.00661347	0.00177078	-0.00063006	0.00199093	2.16001
0.00153524	0.0361435	0.00958422	0.0327433	0.26382	0.0288198	-0.00469012	0.00125701	0.0174096	0.0017507	0.00893636	0.00220865	2.16001
-0.000138261	0.0429506	-0.0108714	0.00204032	0.0562161	0.00595447	-0.000806591	0.000543252	-0.0247837	0.00305678	-0.0204077	0.00159676	2.22676
0.00666756	0.042946	-0.0101933	0.00219676	0.0145201	0.00858866	0.000402996	0.000665729	-0.00214577	0.00288449	-0.0121381	0.00172229	2.22676
0.0134612	0.0429439	-0.00951124	0.00227666	-0.0342917	0.0108205	0.00268005	0.000620231	0.0170605	0.00260601	-0.00408922	0.00194541	2.22676
0.0187711	0.0429501	-0.00898257	0.00237784	-0.0731405	0.0131069	0.00629743	0.000499332	0.0305772	0.00248734	0.00169531	0.00198159	2.22676
0.0240641	0.0429333	-0.00845109	0.00249777	-0.11391	0.0157905	0.0123401	0.000956085	0.0426256	0.00257505	0.00682112	0.00226831	2.22676
-0.00692127	0.028165	-0.0115508	0.00201462	0.0809981	0.00722094	-0.0120371	0.00073318	-0.0273367	0.00269558	-0.0202106	0.00148024	2.22676
-0.000135225	0.0281637	-0.0108715	0.00214984	0.0134373	0.00914247	-0.013902	0.000897576	-0.00601851	0.00199563	-0.00743787	0.00163015	2.22676
0.00666294	0.0281617	-0.0101892	0.0022672	-0.0668792	0.0115574	-0.0138642	0.000839927	0.0103205	0.00214316	0.00476672	0.00183357	2.22676
0.0134542	0.0281619	-0.00951121	0.00239228	-0.155008	0.0150859	-0.00787798	0.000984659	0.0270515	0.00235921	0.0164731	0.00197662	2.22676
-0.00536556	0.0482783	-0.000563645	0.00186474	0.0587647	0.00719932	0.00296882	0.000489724	-0.0287231	0.00453115	-0.0226244	0.00184826	2.22676
0.00227981	0.0482732	-0.000558499	0.0020167	0.0202977	0.00844486	0.00499468	0.000655697	-0.00348048	0.00351276	-0.0144132	0.00191504	2.22676
0.00823482	0.0482735	-0.000554643	0.00210441	-0.0137793	0.010946	0.00694535	0.000583928	0.012911	0.00320477	-0.00853138	0.0020997	2.22676
0.0142092	0.0482714	-0.00055233	0.00224378	-0.047836	0.0133518	0.0101763	0.000506757	0.027214	0.00289628	-0.00321528	0.00208921	2.22676
0.0201691	0.0482735	-0.000550169	0.00232956	-0.0835416	0.0149772	0.0153733	0.000652877	0.0414047	0.00257653	0.00210116	0.00232124	2.22676
-0.00535941	0.031663	-0.000563505	0.0020051	0.0105205	0.0102311	-0.00930067	0.0010057	-0.0078207	0.00243954	-0.00770544	0.00181435	2.22676
0.00227957	0.0316694	-0.000559601	0.00212735	-0.0724122	0.0119107	-0.00889514	0.00083055	0.010343	0.00216557	0.00478379	0.00187032	2.22676
0.00824094	0.0316667	-0.000557364	0.00227453	-0.141395	0.0153588	-0.00445405	0.000836284	0.0240693	0.00254422	0.0141579	0.00215666	2.22676
-0.0052616	0.0551231	0.0102574	0.00177219	0.0423358	0.00768013	0.00920304	0.000496243	-0.0150065	0.00434005	-0.0207032	0.00192292	2.22676
0.00154097	0.0551214	0.0095839	0.00189114	0.0147487	0.00784822	0.0112429	0.00049489	0.00524832	0.00377558	-0.0146884	0.0018065	2.22676
0.00835418	0.055118	0.00890793	0.00201774	-0.0228205	0.0114013	0.0141605	0.000468734	0.0229499	0.00393206	-0.00872205	0.00205266	2.22676
-0.0120615	0.036154	0.0109294	0.00179248	0.0179202	0.009583	-0.00410354	0.000805739	-0.0123447	0.00253126	-0.00994961	0.00179329	2.22676
-0.0052645	0.0361402	0.0102572	0.00193067	-0.0454886	0.0117176	-0.0037929	0.000879464	0.00386781	0.00225637	4.44E-005	0.00193285	2.22676
0.00153524	0.0361435	0.00958422	0.00202426	-0.111709	0.0140688	-0.00105508	0.00073701	0.0183523	0.00206425	0.00967538	0.00207039	2.22676
0.00666756	0.042946	-0.0101933	-0.0273812	-0.407101	0.00813096	-0.00471492	0.00109881	-0.00926313	0.00410407	-0.0110771	0.00181423	2.29351
-0.000135225	0.0281637	-0.0108715	-0.0274715	-0.397642	0.0103158	-0.0151286	0.000898288	-0.00644503	0.00363764	-0.00676326	0.00196834	2.29351
0.00227981	0.0482732	-0.000558499	-0.0276238	-0.402176	0.00758097	-0.00254742	0.00125539	-0.0139561	0.0046186	-0.013287	0.00192242	2.29351
0.0142092	0.0482714	-0.00055233	-0.0273131	-0.463536	0.0139612	0.0144936	0.00161465	0.0240219	0.00372609	-0.0018386	0.00223867	2.29351
-0.00535941	0.031663	-0.000563505	-0.0276278	-0.398776	0.0119125	-0.0132301	0.00108213	-0.0115723	0.00419339	-0.00726804	0.00231545	2.29351
-0.0120615	0.036154	0.0109294	-0.027813	-0.394872	0.010724	-0.0117702	0.00106837	-0.0205988	0.00496076	-0.00905164	0.00207951	2.29351
-0.0052645	0.0361402	0.0102572	-0.027662	-0.449799	0.0130178	-0.00432084	0.00116818	0.0014348	0.00380903	0.000611456	0.00227377	2.29351
-0.000138261	0.0429506	-0.0108714	-0.00289172	0.0135723	0.00460716	-0.000182544	0.000392929	-0.0311515	0.00165038	-0.0185982	0.00105181	1.54255
0.00666756	0.042946	-0.0101933	-0.00278462	-0.0416412	0.00588094	0.00238556	0.000386244	-0.00760242	0.00167815	-0.0095355	0.0011133	1.54255
0.0134612	0.0429439	-0.00951124	-0.00272574	-0.0999471	0.00671203	0.00549009	0.000430482	0.0120389	0.00150503	-0.000877922	0.00121378	1.54255
0.0187711	0.0429501	-0.00898257	-0.00266903	-0.143483	0.00736003	0.00998742	0.000523096	0.0255976	0.00140561	0.00549418	0.00124765	1.54255
0.0240641	0.0429333	-0.00845109	-0.00257833	-0.183276	0.0087542	0.017213	0.000650399	0.0383633	0.0015327	0.0113482	0.00136601	1.54255
-0.00692127	0.028165	-0.0115508	-0.00291273	0.0403816	0.00631058	-0.0120576	0.000432246	-0.0309283	0.00195524	-0.018497	0.00126101	1.54255
-0.000135225	0.0281637	-0.0108715	-0.00282866	-0.0434769	0.00729023	-0.0128458	0.000525593	-0.00937912	0.00157901	-0.00515739	0.0012537	1.54255
0.00666294	0.0281617	-0.0101892	-0.00275391	-0.133207	0.00812044	-0.0119914	0.000546801	0.00784329	0.00150006	0.00763461	0.00131288	1.54255
0.0134542	0.0281619	-0.00951121	-0.00265974	-0.229361	0.0106656	-0.00492268	0.000766561	0.0252413	0.00145728	0.0198988	0.0013703	1.54255
